Username,Chapter.ID,factId,exam.Q,multiple_choice,reps.study,PC.study,final.alpha,studied,correct.exam
anon-001,_118_1,_2880_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-001,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-001,_120_1,_2926_1,Q15,FALSE,NA,NA,NA,Not studied,FALSE
anon-001,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,FALSE
anon-001,_120_1,_2929_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-001,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-001,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,FALSE
anon-001,_122_1,_2991_1,Q18,FALSE,NA,NA,NA,Not studied,FALSE
anon-001,_112_1,_2744_1,Q2,FALSE,1,1,0.3,Studied,TRUE
anon-001,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,TRUE
anon-001,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-001,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-001,_124_1,_3007_1,Q23,FALSE,NA,NA,NA,Not studied,TRUE
anon-001,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-001,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,FALSE
anon-001,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,FALSE
anon-001,_128_1,_3104_1,Q30,FALSE,NA,NA,NA,Not studied,FALSE
anon-001,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,FALSE
anon-001,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-001,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-002,_118_1,_2880_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-002,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-002,_120_1,_2926_1,Q15,FALSE,NA,NA,NA,Not studied,FALSE
anon-002,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,FALSE
anon-002,_120_1,_2929_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-002,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-002,_123_1,_2999_1,Q18,TRUE,25,1,0.6222656250000002,Studied,TRUE
anon-002,_122_1,_2991_1,Q18,FALSE,NA,NA,NA,Not studied,TRUE
anon-002,_112_1,_2744_1,Q2,FALSE,12,0.6666666666666666,0.19999999999999998,Studied,TRUE
anon-002,_113_1,_2771_1,Q2,TRUE,4,1,0.34921875,Studied,TRUE
anon-002,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-002,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-002,_124_1,_3007_1,Q23,FALSE,NA,NA,NA,Not studied,TRUE
anon-002,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-002,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,FALSE
anon-002,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,FALSE
anon-002,_128_1,_3104_1,Q30,FALSE,NA,NA,NA,Not studied,FALSE
anon-002,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,FALSE
anon-002,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-002,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-003,_118_1,_2880_1,Q11,FALSE,10,0.6,0.19140625,Studied,TRUE
anon-003,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-003,_120_1,_2926_1,Q15,FALSE,11,0.18181818181818182,0.223828125,Studied,TRUE
anon-003,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-003,_120_1,_2929_1,Q16,FALSE,32,0.8125,0.2945312499999999,Studied,TRUE
anon-003,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-003,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-003,_122_1,_2991_1,Q18,FALSE,13,0.6923076923076923,0.2886718749999999,Studied,TRUE
anon-003,_112_1,_2744_1,Q2,FALSE,29,0.8275862068965517,0.1589843750000001,Studied,FALSE
anon-003,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,FALSE
anon-003,_124_1,_3019_1,Q22,FALSE,11,0.09090909090909091,0.246484375,Studied,TRUE
anon-003,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-003,_124_1,_3007_1,Q23,FALSE,27,0.6666666666666666,0.28007812500000007,Studied,TRUE
anon-003,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-003,_126_1,_3044_1,Q26,FALSE,23,0.391304347826087,0.21914062500000017,Studied,TRUE
anon-003,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-003,_128_1,_3104_1,Q30,FALSE,23,0.5652173913043478,0.3144531249999999,Studied,TRUE
anon-003,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-003,_128_1,_3097_1,Q31,FALSE,2,0.5,0.3,Studied,FALSE
anon-003,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-004,_118_1,_2880_1,Q11,FALSE,5,1,0.20117187499999997,Studied,TRUE
anon-004,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-004,_120_1,_2926_1,Q15,FALSE,16,0.875,0.23984375000000008,Studied,TRUE
anon-004,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-004,_120_1,_2929_1,Q16,FALSE,12,1,0.20859375000000002,Studied,TRUE
anon-004,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-004,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-004,_122_1,_2991_1,Q18,FALSE,7,0.7142857142857143,0.24492187499999998,Studied,TRUE
anon-004,_112_1,_2744_1,Q2,FALSE,12,0.9166666666666666,0.18671875000000007,Studied,TRUE
anon-004,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,TRUE
anon-004,_124_1,_3019_1,Q22,FALSE,16,0.8125,0.26718750000000013,Studied,TRUE
anon-004,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-004,_124_1,_3007_1,Q23,FALSE,13,1,0.1683593749999999,Studied,TRUE
anon-004,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-004,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,TRUE
anon-004,_127_1,_3074_1,Q26,TRUE,11,1,0.437890625,Studied,TRUE
anon-004,_128_1,_3104_1,Q30,FALSE,8,0.5,0.21328124999999995,Studied,TRUE
anon-004,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-004,_128_1,_3097_1,Q31,FALSE,21,0.8571428571428571,0.3425781250000002,Studied,TRUE
anon-004,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-005,_118_1,_2880_1,Q11,FALSE,28,0.9285714285714286,0.18125000000000005,Studied,TRUE
anon-005,_119_1,_2904_1,Q11,TRUE,5,1,0.387109375,Studied,TRUE
anon-005,_120_1,_2926_1,Q15,FALSE,25,0.88,0.35117187500000013,Studied,TRUE
anon-005,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-005,_120_1,_2929_1,Q16,FALSE,6,0.8333333333333334,0.18750000000000003,Studied,TRUE
anon-005,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-005,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-005,_122_1,_2991_1,Q18,FALSE,14,0.8571428571428571,0.459375,Studied,TRUE
anon-005,_112_1,_2744_1,Q2,FALSE,12,1,0.1398437499999999,Studied,TRUE
anon-005,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,TRUE
anon-005,_124_1,_3019_1,Q22,FALSE,9,0.6666666666666666,0.4589843750000001,Studied,FALSE
anon-005,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-005,_124_1,_3007_1,Q23,FALSE,8,1,0.3375,Studied,TRUE
anon-005,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-005,_126_1,_3044_1,Q26,FALSE,7,0.42857142857142855,0.196484375,Studied,TRUE
anon-005,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-005,_128_1,_3104_1,Q30,FALSE,10,1,0.25078125000000007,Studied,FALSE
anon-005,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,FALSE
anon-005,_128_1,_3097_1,Q31,FALSE,15,0.7333333333333333,0.5011718749999998,Studied,TRUE
anon-005,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-006,_118_1,_2880_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-006,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-006,_120_1,_2926_1,Q15,FALSE,NA,NA,NA,Not studied,FALSE
anon-006,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,FALSE
anon-006,_120_1,_2929_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-006,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-006,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-006,_122_1,_2991_1,Q18,FALSE,NA,NA,NA,Not studied,TRUE
anon-006,_112_1,_2744_1,Q2,FALSE,37,0.8648648648648649,0.34101562500000027,Studied,TRUE
anon-006,_113_1,_2771_1,Q2,TRUE,1,1,0.3,Studied,TRUE
anon-006,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-006,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-006,_124_1,_3007_1,Q23,FALSE,NA,NA,NA,Not studied,TRUE
anon-006,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-006,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,TRUE
anon-006,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-006,_128_1,_3104_1,Q30,FALSE,NA,NA,NA,Not studied,FALSE
anon-006,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,FALSE
anon-006,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-006,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-007,_118_1,_2880_1,Q11,FALSE,10,1,0.3687499999999999,Studied,TRUE
anon-007,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-007,_120_1,_2926_1,Q15,FALSE,5,0.8,0.3082031249999999,Studied,TRUE
anon-007,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-007,_120_1,_2929_1,Q16,FALSE,7,1,0.29960937500000007,Studied,TRUE
anon-007,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-007,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-007,_122_1,_2991_1,Q18,FALSE,3,1,0.250390625,Studied,TRUE
anon-007,_112_1,_2744_1,Q2,FALSE,8,0.625,0.21328125000000012,Studied,TRUE
anon-007,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,TRUE
anon-007,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-007,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-007,_124_1,_3007_1,Q23,FALSE,7,0.8571428571428571,0.37226562500000004,Studied,TRUE
anon-007,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-007,_126_1,_3044_1,Q26,FALSE,10,0.8,0.58515625,Studied,FALSE
anon-007,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,FALSE
anon-007,_128_1,_3104_1,Q30,FALSE,3,1,0.250390625,Studied,FALSE
anon-007,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,FALSE
anon-007,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-007,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-008,_118_1,_2880_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-008,_119_1,_2904_1,Q11,TRUE,3,1,0.250390625,Studied,TRUE
anon-008,_120_1,_2926_1,Q15,FALSE,NA,NA,NA,Not studied,FALSE
anon-008,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,FALSE
anon-008,_120_1,_2929_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-008,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-008,_123_1,_2999_1,Q18,TRUE,3,1,0.349609375,Studied,TRUE
anon-008,_122_1,_2991_1,Q18,FALSE,NA,NA,NA,Not studied,TRUE
anon-008,_112_1,_2744_1,Q2,FALSE,5,0.6,0.15117187499999998,Studied,TRUE
anon-008,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,TRUE
anon-008,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-008,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-008,_124_1,_3007_1,Q23,FALSE,NA,NA,NA,Not studied,TRUE
anon-008,_125_1,_3022_1,Q23,TRUE,5,1,0.4488281249999999,Studied,TRUE
anon-008,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,TRUE
anon-008,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-008,_128_1,_3104_1,Q30,FALSE,NA,NA,NA,Not studied,TRUE
anon-008,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-008,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,TRUE
anon-008,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-009,_118_1,_2880_1,Q11,FALSE,9,1,0.1949218750000001,Studied,TRUE
anon-009,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-009,_120_1,_2926_1,Q15,FALSE,8,0.875,0.1953125000000001,Studied,TRUE
anon-009,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-009,_120_1,_2929_1,Q16,FALSE,10,0.7,0.21484375000000014,Studied,TRUE
anon-009,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-009,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-009,_122_1,_2991_1,Q18,FALSE,12,0.6666666666666666,0.2953125000000001,Studied,TRUE
anon-009,_112_1,_2744_1,Q2,FALSE,13,0.6153846153846154,0.081640625,Studied,TRUE
anon-009,_113_1,_2771_1,Q2,TRUE,3,0.6666666666666666,0.250390625,Studied,TRUE
anon-009,_124_1,_3019_1,Q22,FALSE,6,0.6666666666666666,0.16640625,Studied,TRUE
anon-009,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-009,_124_1,_3007_1,Q23,FALSE,6,0.8333333333333334,0.171875,Studied,TRUE
anon-009,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-009,_126_1,_3044_1,Q26,FALSE,9,0.3333333333333333,0.23085937499999992,Studied,TRUE
anon-009,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-009,_128_1,_3104_1,Q30,FALSE,34,0.9117647058823529,0.29765625000000007,Studied,TRUE
anon-009,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-009,_128_1,_3097_1,Q31,FALSE,11,0.45454545454545453,0.25117187500000004,Studied,TRUE
anon-009,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-010,_118_1,_2880_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-010,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-010,_120_1,_2926_1,Q15,FALSE,NA,NA,NA,Not studied,FALSE
anon-010,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,FALSE
anon-010,_120_1,_2929_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-010,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-010,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,FALSE
anon-010,_122_1,_2991_1,Q18,FALSE,NA,NA,NA,Not studied,FALSE
anon-010,_112_1,_2744_1,Q2,FALSE,5,0.2,0.25117187500000004,Studied,FALSE
anon-010,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,FALSE
anon-010,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-010,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-010,_124_1,_3007_1,Q23,FALSE,NA,NA,NA,Not studied,FALSE
anon-010,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,FALSE
anon-010,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,FALSE
anon-010,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,FALSE
anon-010,_128_1,_3104_1,Q30,FALSE,NA,NA,NA,Not studied,FALSE
anon-010,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,FALSE
anon-010,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-010,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-011,_118_1,_2880_1,Q11,FALSE,10,1,-0.07265625000000003,Studied,TRUE
anon-011,_119_1,_2904_1,Q11,TRUE,4,1,0.20078125,Studied,TRUE
anon-011,_120_1,_2926_1,Q15,FALSE,47,0.6808510638297872,0.17539062500000038,Studied,TRUE
anon-011,_121_1,_2960_1,Q15,TRUE,3,1,0.349609375,Studied,TRUE
anon-011,_120_1,_2929_1,Q16,FALSE,28,0.5714285714285714,0.13046875,Studied,TRUE
anon-011,_121_1,_2963_1,Q16,TRUE,1,1,0.3,Studied,TRUE
anon-011,_123_1,_2999_1,Q18,TRUE,4,1,0.35078124999999993,Studied,TRUE
anon-011,_122_1,_2991_1,Q18,FALSE,76,0.881578947368421,0.06406250000000038,Studied,TRUE
anon-011,_112_1,_2744_1,Q2,FALSE,20,0.85,-0.06328124999999998,Studied,TRUE
anon-011,_113_1,_2771_1,Q2,TRUE,10,1,0.159375,Studied,TRUE
anon-011,_124_1,_3019_1,Q22,FALSE,28,0.75,0.22265624999999997,Studied,FALSE
anon-011,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-011,_124_1,_3007_1,Q23,FALSE,13,0.8461538461538461,0.07617187499999994,Studied,TRUE
anon-011,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-011,_126_1,_3044_1,Q26,FALSE,26,0.5384615384615384,0.29999999999999993,Studied,TRUE
anon-011,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-011,_128_1,_3104_1,Q30,FALSE,13,0.8461538461538461,0.14179687499999996,Studied,TRUE
anon-011,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-011,_128_1,_3097_1,Q31,FALSE,34,0.5882352941176471,0.28671875000000013,Studied,TRUE
anon-011,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-012,_118_1,_2880_1,Q11,FALSE,5,1,0.21914062500000006,Studied,TRUE
anon-012,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-012,_120_1,_2926_1,Q15,FALSE,8,0.75,0.2875000000000001,Studied,TRUE
anon-012,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-012,_120_1,_2929_1,Q16,FALSE,6,0.8333333333333334,0.2500000000000001,Studied,TRUE
anon-012,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-012,_123_1,_2999_1,Q18,TRUE,19,1,0.512890625,Studied,TRUE
anon-012,_122_1,_2991_1,Q18,FALSE,6,1,0.10156249999999997,Studied,TRUE
anon-012,_112_1,_2744_1,Q2,FALSE,19,0.7894736842105263,0.054296874999999974,Studied,TRUE
anon-012,_113_1,_2771_1,Q2,TRUE,3,1,0.250390625,Studied,TRUE
anon-012,_124_1,_3019_1,Q22,FALSE,12,0.5,0.28046875000000004,Studied,FALSE
anon-012,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-012,_124_1,_3007_1,Q23,FALSE,5,1,0.15117187499999998,Studied,TRUE
anon-012,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-012,_126_1,_3044_1,Q26,FALSE,5,0.6,0.15117187499999998,Studied,TRUE
anon-012,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-012,_128_1,_3104_1,Q30,FALSE,6,0.8333333333333334,0.2015625,Studied,TRUE
anon-012,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-012,_128_1,_3097_1,Q31,FALSE,3,0.3333333333333333,0.250390625,Studied,FALSE
anon-012,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-013,_118_1,_2880_1,Q11,FALSE,8,1,0.026562499999999968,Studied,TRUE
anon-013,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-013,_120_1,_2926_1,Q15,FALSE,21,0.8095238095238095,0.20664062500000008,Studied,TRUE
anon-013,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-013,_120_1,_2929_1,Q16,FALSE,17,1,0.24023437500000006,Studied,TRUE
anon-013,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-013,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-013,_122_1,_2991_1,Q18,FALSE,15,0.8,0.086328125,Studied,TRUE
anon-013,_112_1,_2744_1,Q2,FALSE,28,0.9285714285714286,-0.02031250000000008,Studied,TRUE
anon-013,_113_1,_2771_1,Q2,TRUE,3,1,0.250390625,Studied,TRUE
anon-013,_124_1,_3019_1,Q22,FALSE,25,0.72,0.05742187499999996,Studied,TRUE
anon-013,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-013,_124_1,_3007_1,Q23,FALSE,20,0.85,0.071875,Studied,FALSE
anon-013,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,FALSE
anon-013,_126_1,_3044_1,Q26,FALSE,15,0.7333333333333333,0.15585937499999997,Studied,TRUE
anon-013,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-013,_128_1,_3104_1,Q30,FALSE,18,0.8888888888888888,0.27031250000000007,Studied,TRUE
anon-013,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-013,_128_1,_3097_1,Q31,FALSE,9,1,0.089453125,Studied,TRUE
anon-013,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-014,_118_1,_2880_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-014,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-014,_120_1,_2926_1,Q15,FALSE,NA,NA,NA,Not studied,TRUE
anon-014,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-014,_120_1,_2929_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-014,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-014,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-014,_122_1,_2991_1,Q18,FALSE,NA,NA,NA,Not studied,TRUE
anon-014,_112_1,_2744_1,Q2,FALSE,6,1,0.33515624999999993,Studied,TRUE
anon-014,_113_1,_2771_1,Q2,TRUE,2,1,0.3,Studied,TRUE
anon-014,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-014,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-014,_124_1,_3007_1,Q23,FALSE,NA,NA,NA,Not studied,TRUE
anon-014,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-014,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,TRUE
anon-014,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-014,_128_1,_3104_1,Q30,FALSE,NA,NA,NA,Not studied,TRUE
anon-014,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-014,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,TRUE
anon-014,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-015,_118_1,_2880_1,Q11,FALSE,5,1,0.15117187499999998,Studied,TRUE
anon-015,_119_1,_2904_1,Q11,TRUE,10,1,0.23750000000000002,Studied,TRUE
anon-015,_120_1,_2926_1,Q15,FALSE,11,0.9090909090909091,0.294921875,Studied,FALSE
anon-015,_121_1,_2960_1,Q15,TRUE,35,1,0.48164062499999993,Studied,FALSE
anon-015,_120_1,_2929_1,Q16,FALSE,7,0.8571428571428571,0.2386718750000001,Studied,TRUE
anon-015,_121_1,_2963_1,Q16,TRUE,11,1,0.34804687499999987,Studied,TRUE
anon-015,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-015,_122_1,_2991_1,Q18,FALSE,20,0.9,0.26250000000000007,Studied,TRUE
anon-015,_112_1,_2744_1,Q2,FALSE,9,0.7777777777777778,0.25273437500000007,Studied,TRUE
anon-015,_113_1,_2771_1,Q2,TRUE,14,0.9285714285714286,0.2124999999999999,Studied,TRUE
anon-015,_124_1,_3019_1,Q22,FALSE,8,0.375,0.20859375000000005,Studied,FALSE
anon-015,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-015,_124_1,_3007_1,Q23,FALSE,11,0.7272727272727273,0.20898437500000003,Studied,TRUE
anon-015,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-015,_126_1,_3044_1,Q26,FALSE,15,0.4666666666666667,0.25898437500000016,Studied,TRUE
anon-015,_127_1,_3074_1,Q26,TRUE,4,1,0.22500000000000006,Studied,TRUE
anon-015,_128_1,_3104_1,Q30,FALSE,6,0.3333333333333333,0.18828124999999998,Studied,TRUE
anon-015,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-015,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-015,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-016,_118_1,_2880_1,Q11,FALSE,9,1,0.198828125,Studied,TRUE
anon-016,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
